gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,monthly_total_ratio
0,0,1,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3295581742615106,-0.9964220844229541,1,0,2.938146297480507
1,0,0,0,-0.506112772679992,1,0,0,0,2,0,0,0,0,0,1,3,-0.4320662032830487,-0.5556537474144901,0,1,-0.3803982215156974
1,0,0,0,-1.1987601143772668,0,1,0,0,0,0,2,0,0,0,0,2,-1.1434116913919037,-0.9711199832994515,0,0,0.7676703026420134
0,0,0,0,-0.791320501614164,1,0,2,1,1,1,1,1,1,1,0,2,-1.5007464576148097,-0.8993608421008862,0,1,-0.27326910503396923
0,0,1,0,0.3087664528462136,1,2,0,0,2,0,0,0,0,0,0,1,-0.27251207510909975,0.04226556466270422,0,3,-0.4779233343027545
1,0,1,1,0.4309983366751445,1,2,0,2,0,0,2,0,2,1,1,1,0.23606670844536215,0.392678708818625,0,3,-0.48204176800569726
1,0,1,0,-1.076528230548336,1,0,1,0,2,2,0,0,2,0,1,2,0.8709591768041999,-0.7730929895891776,1,0,0.058730943815597396
0,0,1,1,1.4903413298592119,1,0,2,1,1,1,1,1,1,2,0,0,-1.4974224132778524,-0.40055429405847626,0,5,-0.5122913321231706
0,0,1,1,1.6125732136881425,1,2,1,2,2,2,0,2,2,2,0,1,1.4925554678152089,2.579181726482503,0,5,-0.5154116197635136
1,0,1,1,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,1,-1.5123806127941604,-0.4811592439323028,0,4,-0.5056622693968443
0,0,1,0,-0.506112772679992,1,0,1,2,2,0,2,2,0,0,1,2,1.055443637505328,-0.16837939054943843,0,1,-0.3796656700374556
1,0,1,1,-0.3431369275747509,1,2,2,1,1,1,1,1,1,2,1,0,-1.3528264846202114,-0.7482100165575201,0,1,-0.41532725661124403
1,0,0,0,1.082901717096109,1,2,1,0,2,2,2,2,2,0,1,2,1.5474021993750033,1.8690684420303008,0,4,-0.5023534040922139
1,0,1,1,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,1,0,1.577318598407619,2.5405116451664616,0,5,-0.5137204359510263
1,0,0,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4641819699082799,-0.9982088936566105,0,0,2.911846638410164
0,0,1,0,-0.22090504374582004,1,0,1,2,0,0,2,2,2,1,1,1,1.233280009532542,0.17552623849625276,0,2,-0.42613752049922504
0,0,0,0,-0.7505765403378537,1,0,1,0,2,0,2,0,0,0,1,1,0.5069763219073791,-0.5166307161263678,0,1,-0.302565454876405
1,0,1,1,1.5718292524118322,1,2,1,2,0,2,0,2,2,2,0,2,1.354607627831482,2.2598502392429,0,5,-0.512648552448162
1,0,0,1,-0.791320501614164,1,0,1,0,0,0,0,2,0,0,1,1,0.44880554601062694,-0.5511977540169769,0,1,-0.2888915592083012
1,0,0,0,0.4717422979514547,1,0,1,0,0,0,0,0,0,0,0,1,0.13468335616816515,0.2980881163011186,0,3,-0.4798181422215724
0,0,0,0,0.02355872391204165,1,0,1,0,2,0,2,0,0,1,1,0,0.503652277570422,0.17715863211712382,0,2,-0.45610838233446427
1,0,1,1,1.6125732136881425,0,1,0,2,2,2,2,0,2,2,1,1,-0.3107385849841083,0.8364471205897712,0,5,-0.5162417930466464
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,2,0,0,2,0.5019902554019434,-0.9721126550959271,1,0,3.0343423905732605
0,0,0,0,-0.5468567339563023,1,0,1,2,0,2,2,2,2,0,1,2,1.3895100933695332,-0.1539084416941483,1,1,-0.36387777024329343
1,0,1,0,1.2866215234776603,1,0,1,0,2,2,2,2,2,1,1,1,1.251562253385807,1.9283419779665274,0,5,-0.5084827248275158
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,1,-0.62486077482657,-0.9700831927564657,1,0,1.3959165172464034
0,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,2,-1.3145999747452028,-0.996223550063659,0,0,2.940567535934602
1,0,0,1,1.1643896396487294,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.5113805852916741,0,5,-0.5006182266329723
0,0,1,1,-0.13941712119319946,1,0,2,1,1,1,1,1,1,1,0,2,-1.4891123024354593,-0.7691002430300198,0,2,-0.4298789572696164
1,1,1,0,-0.38388088885106114,1,2,1,0,0,0,0,0,2,0,0,2,0.7313493146519946,-0.13564328063899556,0,1,-0.4045786336282102
0,0,1,0,1.0014137945434884,0,1,0,2,2,2,0,2,2,0,1,0,-0.20104512186451856,0.5091963183516167,0,4,-0.5023172176195673
1,0,1,1,1.6125732136881425,0,1,0,2,2,2,2,0,0,2,0,1,-0.6497911073537496,0.3778768693645097,0,5,-0.5120795049819604
1,0,1,0,1.368109446030281,0,1,0,2,2,2,2,2,0,2,1,0,-0.27251207510909975,0.6643840092006505,0,5,-0.5101624465875529
1,0,1,1,1.3273654847539706,1,2,0,0,2,2,2,2,2,2,1,0,0.6449241618911058,1.3417391243691557,0,5,-0.5069649663372664
0,0,0,0,-0.9950403079957154,1,0,1,0,0,0,0,2,0,0,1,0,0.5053142997389005,-0.7317978428557886,0,0,-0.0985986311470127
0,0,0,0,-1.1580161531009565,1,0,1,0,0,0,0,0,0,0,1,2,0.17789593254861,-0.8889708772977739,1,0,0.3844618600449624
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,-1.3312201964299892,-0.19694627891468347,0,5,-0.5155073859171759
1,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,1,1,2,-1.4824642137615447,-0.9984515467624158,0,0,2.9075001189341783
1,0,1,0,-1.1580161531009565,1,0,0,0,0,0,2,0,0,0,0,3,-0.49023697917980086,-0.9282365616917014,1,0,0.4466793980112382
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,1,1,0,-1.5107185906256815,-0.910589063087689,0,0,-0.24458456150154745
1,0,0,0,-0.3431369275747509,0,1,0,2,0,0,0,2,2,1,1,3,-0.47195473532653576,-0.4387831879094181,0,1,-0.4216171836565853
0,0,1,1,-0.05792919864057891,1,0,0,2,0,2,2,2,2,1,1,3,0.5435408096139093,0.11578945572167083,0,2,-0.4484668890110848
0,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,2,0,0,0,3,-0.3190486958265014,-0.983009985483905,1,0,3.0145459924733036
1,0,0,0,-0.09867315991688919,1,2,1,0,0,0,2,0,2,0,1,1,0.8343946890976701,0.19405611203046577,0,2,-0.4443237784500069
0,0,1,1,0.5939741817803856,1,2,0,2,2,0,2,2,2,2,1,1,0.6814886495976356,0.804703682475804,0,3,-0.48891868475520606
1,0,0,0,0.8791819107145575,1,2,1,2,2,0,2,2,2,2,1,1,1.436046714086935,1.5341630372726553,0,4,-0.4962739099504302
1,0,0,0,0.7162060656093164,1,0,1,2,2,0,2,0,2,0,1,1,0.9540602852281315,1.087173957006277,0,4,-0.4928274557988245
1,0,0,0,-1.2802480369298874,1,0,1,2,0,0,0,0,2,0,1,3,0.6582203392389346,-0.9700390740099558,1,0,3.0368155358843403
0,0,0,0,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,0,1,-1.4808021915930663,-0.316066894491767,0,5,-0.5175155444593091
0,0,0,0,-0.13941712119319946,1,2,2,1,1,1,1,1,1,0,0,2,-1.3179240190821602,-0.6976499330570247,0,2,-0.43421495143558253
1,0,0,0,-1.2395040756535771,1,2,0,0,2,0,0,0,0,0,1,3,-0.3456410505221597,-0.9570240437894967,1,0,1.157677065546235
0,0,0,0,-0.9135523854430948,0,1,0,0,0,0,2,0,0,2,1,3,-1.1700040460875616,-0.8754264221191944,0,0,-0.20510081024287485
1,0,1,0,-0.5876006952326126,1,2,1,0,0,0,0,0,0,0,1,2,0.277617262657328,-0.43119476350969277,0,1,-0.36062598441617083
0,1,0,0,-0.8728084241667845,1,0,1,0,2,0,0,2,2,0,1,2,1.0039209502824906,-0.5131012164055653,1,0,-0.25585078956145496
1,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.881911877856169,0,1,-0.31236809488232464
0,0,0,0,1.6125732136881425,1,2,0,0,2,2,2,2,2,2,0,0,0.72470122597808,1.7943974635620732,0,5,-0.5148947691666701
1,0,0,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,0,0,1.4759352461304225,2.4684436727423256,0,5,-0.514076609458494
0,0,1,1,0.3495104141225239,1,0,0,2,0,0,2,2,2,1,1,1,0.32913994988016554,0.3989876895695595,0,3,-0.4792120999008064
0,1,1,0,1.3273654847539706,1,0,1,2,2,2,0,0,2,0,0,2,0.9839766842607471,1.6954170557668184,0,5,-0.5084367094664949
0,1,0,0,-0.791320501614164,1,0,0,0,2,2,0,0,0,0,1,2,-0.3323448731743307,-0.6847231403295856,0,1,-0.291890942140585
1,1,0,0,-1.1580161531009565,1,0,1,2,0,0,0,0,0,0,0,2,0.35074623807038746,-0.8867428805990173,0,0,0.4360506263884887
1,0,0,0,0.3495104141225239,1,2,0,0,0,2,0,0,2,1,0,3,0.0067076491953105815,0.10963489058352159,0,3,-0.471062537015304
1,1,0,0,-0.7098325790615434,1,0,1,0,2,0,0,0,0,0,1,2,0.3191678168692938,-0.5333958398001795,1,1,-0.3124528294303853
1,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,3,-0.5400976442341598,-0.9859438821268218,1,0,3.00584405950427
1,0,0,0,0.3902543753988342,1,2,1,2,2,2,0,0,2,1,1,2,1.1368827237607813,0.8890587258029831,0,3,-0.48067202143067345
0,0,1,0,0.7569500268856267,1,0,1,2,2,2,0,2,0,1,1,2,0.9540602852281315,1.0307240208466926,0,4,-0.49084055654238207
0,0,1,1,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.18620604339100316,-0.9424427980679313,1,0,1.16701132166071
1,1,1,0,-1.2802480369298874,0,1,0,0,2,0,0,2,0,0,0,2,-0.8176553463700914,-0.9896277974604095,1,0,2.9909394822198765
1,0,0,1,-0.01718523736426863,1,2,0,0,2,2,2,2,2,1,0,1,0.6283039402063195,0.154415418291203,0,2,-0.44879846787751404
1,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,0,1,3,-1.494098368940895,-0.9221922934198271,0,0,-0.19182585556020693
0,0,1,1,1.4088534073065913,0,1,0,0,2,2,2,2,2,2,1,2,-0.17445276716886055,0.8032257044677178,0,5,-0.5117154907195037
0,0,1,1,1.1643896396487294,1,2,1,2,2,2,2,2,2,2,0,1,1.672053862010901,2.0845443999852917,0,5,-0.5047397067743283
1,0,0,0,0.7162060656093164,1,2,1,2,2,2,2,2,2,1,0,1,1.6471235294837214,1.5475971955849601,0,4,-0.49263804545031725
0,0,1,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,1,-0.6713973955439717,-0.9718258832436119,1,0,1.42831880481821
0,1,1,0,-0.13941712119319946,0,1,0,2,0,2,0,0,2,0,1,2,-0.6581012181961428,-0.4652985545619467,0,2,-0.4312249684698604
1,1,0,0,-1.1987601143772668,0,1,0,0,0,2,0,0,2,0,1,2,-0.7860769251689975,-0.949038550671181,1,0,0.5611654284163078
1,1,0,0,-0.791320501614164,1,2,1,0,2,2,0,2,2,0,1,2,1.3994822263804054,-0.40545147492108974,1,1,-0.2792642750842756
1,1,1,0,1.0014137945434884,1,2,1,0,2,0,0,0,2,0,1,2,0.8327326669291911,1.1656391476743673,0,4,-0.49811766475512204
0,0,0,0,-0.05792919864057891,0,1,0,2,2,0,2,0,2,2,1,0,-0.4968850678537152,-0.3367144678584616,0,2,-0.44515745837273174
0,0,1,0,0.512486259227765,1,2,1,2,2,2,2,2,2,1,0,3,1.6122210639456702,1.2128020876935903,0,3,-0.48255192258323204
0,0,1,1,1.1643896396487294,1,2,0,2,2,2,2,2,2,2,0,3,0.7745618910324389,1.4309692891856933,0,5,-0.5065020133587106
1,0,0,0,0.7162060656093164,1,2,2,1,1,1,1,1,1,2,0,0,-1.3262341299245533,-0.4800342158962971,0,4,-0.4887293867389604
0,1,0,0,-0.5468567339563023,1,0,1,2,2,0,2,2,2,0,1,3,1.3363253839782172,-0.1217899942348458,0,1,-0.37405646682817084
1,0,0,0,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,3,-1.5107185906256815,-0.5222337969331416,1,4,-0.5005129738056259
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,1,1,-1.3478404181147754,-0.24280771591186065,0,5,-0.5136163408239666
0,1,0,0,-0.6690886177852331,1,0,1,0,0,0,2,2,2,0,1,2,0.9856387064292257,-0.34064103629785425,1,1,-0.33698153091400557
1,0,1,0,1.0014137945434884,1,0,0,2,2,0,2,0,0,2,1,2,-0.1678046784949459,0.5147993991583907,0,4,-0.5014904661084534
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,0,-1.3295581742615106,-0.9964220844229541,1,0,2.938146297480507
1,1,1,0,-0.506112772679992,1,2,1,0,2,0,2,2,2,0,0,2,1.404468292885841,-0.04908229998631472,0,1,-0.38506768723322404
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,3,0.1928541320649173,-0.9762156985213601,1,0,3.0284918571153847
1,0,1,0,-1.1172721918246462,1,2,1,0,2,0,2,0,0,0,1,2,0.6848126939345931,-0.8304032413057079,1,0,0.20934452411468513
0,0,1,0,0.797693988161937,1,2,1,0,2,2,0,2,2,0,1,2,1.3379874061466956,1.4742497795120337,1,4,-0.49653589836819034
1,1,1,0,-0.46536881140368175,1,0,0,2,2,0,0,0,2,0,1,0,0.005045627026832042,-0.41626056781604737,0,1,-0.38806057722444476
1,0,0,0,-0.7505765403378537,0,1,0,0,0,2,2,2,2,0,1,2,-0.32569678450041606,-0.666788869873258,0,1,-0.30528891510738354
0,0,0,0,-1.1172721918246462,1,0,0,0,2,0,0,0,0,0,0,0,-0.47361675749501453,-0.8993829014741411,0,0,0.18497321100475533
0,0,0,0,-1.076528230548336,1,0,0,2,2,0,0,0,0,0,0,3,-0.3207107179949802,-0.8649041010765519,0,0,0.05587396624142445
0,0,0,0,-0.9135523854430948,1,0,0,0,2,0,0,0,0,0,0,2,-0.4520104693047921,-0.7875418790712128,0,0,-0.19087621179134315
0,0,0,1,-1.2802480369298874,1,2,2,1,1,1,1,1,1,0,0,3,-1.3096139082397669,-0.996157371943894,0,0,2.9413562727037386
0,0,0,0,1.4495973685829016,1,2,0,2,0,0,0,0,0,0,0,3,-0.34397902835368094,0.6196255408662242,0,5,-0.5107897585109019
1,0,1,1,-0.5876006952326126,1,0,1,0,0,2,0,2,2,0,0,3,1.0089070167879266,-0.2220719050521461,1,1,-0.3698942771295755
0,0,0,0,-0.42462485012737144,1,2,1,0,0,0,0,0,0,1,1,1,0.3723525262606099,-0.22046157080453005,0,1,-0.40939472888102646
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,0,0,1,2,-0.6797075063863649,-0.59831657528969,0,1,-0.3904583215691666
1,0,1,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.1729098660431739,-0.9764804110004203,1,0,3.028061772465914
1,1,0,0,-0.9950403079957154,1,0,1,0,2,0,0,0,0,0,1,2,0.3224918612062509,-0.7397612766008492,1,0,-0.11774250683244443
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,1,1,-0.6630872847015785,-0.8152705112527672,1,0,-0.1900787125755441
1,1,0,0,-0.3431369275747509,1,2,1,0,0,0,0,0,0,0,1,2,0.375676570597567,-0.25174176208014193,1,1,-0.402761749049727
1,0,0,0,0.10504664646466222,1,0,0,2,2,2,0,0,0,1,0,3,-0.11960603560906545,-0.11563542909669645,0,2,-0.45429749260973384
1,0,1,1,-0.38388088885106114,1,0,1,0,2,2,2,0,0,1,0,3,0.7313493146519946,-0.15110690129076138,0,1,-0.4016905910190343
0,1,0,0,-1.076528230548336,1,0,1,0,0,0,0,2,2,0,1,2,0.8161124452444047,-0.7568572908734862,0,0,0.007833732077894947
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,3,-1.499084435446331,-0.9101478756225888,0,0,-0.24026835074443975
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930663,-0.9984294873891606,0,0,2.907904554436221
0,0,1,1,1.5718292524118322,1,0,1,0,0,2,0,0,0,2,0,2,0.37401454842908843,1.3911300610871353,0,5,-0.5136129648030746
1,1,1,0,0.10504664646466222,1,2,1,0,0,2,0,2,2,0,1,2,1.196715521826012,0.5092183777248718,0,2,-0.4577554704028759
1,0,1,1,0.3087664528462136,1,2,0,0,0,2,0,2,2,0,1,2,0.32415388337472945,0.32314756431881625,0,3,-0.47452894148515956
0,0,0,1,-1.2802480369298874,1,0,1,2,0,0,0,0,0,0,1,3,0.2925754621736353,-0.9748921361260592,1,0,3.0305385065867245
1,0,0,0,-0.38388088885106114,1,0,0,0,0,0,0,2,2,1,1,0,0.003383604858353504,-0.3412586987489947,0,1,-0.408043548699338
0,1,0,0,-1.1580161531009565,1,2,1,0,0,0,0,2,2,0,1,2,1.0188791497987983,-0.8326091786312094,1,0,0.3113124235831465
1,0,0,0,-1.1580161531009565,1,0,1,0,0,2,2,0,2,0,1,2,0.8510149107824564,-0.8500140241294165,0,0,0.3564735753451243
0,0,1,1,1.4495973685829016,0,1,0,0,2,2,2,2,2,2,0,1,-0.14952243464168102,0.8054757605397296,0,5,-0.5111161304492929
1,0,0,1,0.22727853029359305,1,2,1,0,2,0,0,0,0,0,1,3,0.5668091199726097,0.37871512554820014,0,3,-0.46967350715818695
1,0,1,1,0.797693988161937,1,2,2,1,1,1,1,1,1,2,0,3,-1.3295581742615106,-0.4651000202026516,0,4,-0.4911128470219144
1,1,1,0,-0.01718523736426863,1,2,1,0,0,0,0,0,0,0,1,2,0.3357880385540801,0.008845614181355784,1,2,-0.4461362011554976
1,0,1,1,-0.13941712119319946,1,0,0,0,0,2,2,2,2,2,0,3,0.3573943267443021,-0.10098800525536616,0,2,-0.43063808489188937
1,1,1,1,0.22727853029359305,1,2,1,0,2,0,0,2,2,0,0,2,1.2083496770053626,0.6434937827281509,0,3,-0.46610104990989987
1,0,0,1,0.6347181430566958,1,2,0,2,0,2,0,2,2,1,1,1,0.4637637455269347,0.6172872473011924,0,3,-0.4866728563310939
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,0,-1.5140426349626388,-0.998870674854261,0,0,2.8994363740477525
0,0,0,0,-0.42462485012737144,1,0,1,2,0,0,2,0,2,0,1,2,0.8061403122335331,-0.17517367751198323,0,1,-0.3926380207652742
0,0,0,0,0.4309983366751445,1,2,1,2,2,2,2,2,2,2,0,1,1.6703918398424222,1.152293226855083,0,3,-0.47895172964329774
0,1,1,0,-1.1172721918246462,1,0,1,0,0,0,0,0,0,0,1,2,0.15130357785295148,-0.8566538954791763,0,0,0.17304215882019705
1,0,0,0,-1.1172721918246462,1,0,1,0,0,0,0,2,0,0,1,2,0.525258565760644,-0.8240280824350084,1,0,0.14050712958549572
1,0,1,1,0.7569500268856267,1,2,1,2,2,0,2,2,2,1,0,1,1.504189622994559,1.5014048679889576,0,4,-0.4940687276025439
1,0,0,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,1,1,-1.4924363467724167,-0.4095103996000126,0,5,-0.5111055586101914
0,0,1,1,0.22727853029359305,1,0,0,2,2,0,2,2,2,1,0,1,0.5152864327497723,0.3420745065716196,1,3,-0.4689434467110168
1,1,1,0,-0.3431369275747509,1,0,1,0,0,2,0,2,2,0,1,2,0.9424261300487813,-0.023052239545396466,1,1,-0.4125053546663862
1,0,1,0,0.10504664646466222,1,2,1,0,0,0,2,2,0,0,1,1,0.8875793984889861,0.42047351911994446,0,2,-0.4615861894187961
0,1,0,0,0.8791819107145575,1,2,0,2,2,0,2,2,2,1,0,0,0.5867533859943537,0.9118460583754143,1,4,-0.49552835208331053
0,0,1,1,1.6125732136881425,0,1,0,0,2,2,2,2,2,2,1,2,-0.15949456765255274,0.8738598176302775,0,5,-0.5133153994268972
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,2,-0.6647493068700573,-0.987598335120948,0,0,2.999822677315533
0,0,1,1,-0.9542963467194051,1,0,0,2,0,0,0,0,0,1,0,3,-0.5384356220656811,-0.8210500670455813,0,0,-0.14620719375531172
1,0,0,0,1.4903413298592119,0,1,0,2,2,0,2,2,2,2,1,0,-0.1578325454840742,0.8353441519270204,0,5,-0.5122005560022538
0,0,1,0,0.797693988161937,1,2,1,0,2,0,2,2,2,0,1,1,1.2598723642282001,1.2595017808744582,0,4,-0.49175753209861794
0,1,1,0,-0.8728084241667845,1,0,1,0,0,0,2,2,0,0,1,2,0.6017115855106615,-0.6190965048959146,0,0,-0.2217098106470162
0,1,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.18454402122252414,-0.9460164165352438,1,0,1.2658594523802718
0,1,1,1,-0.18016108246950976,0,1,0,0,0,0,0,2,0,0,1,2,-0.960589252859254,-0.5778013581625255,0,2,-0.4303578657660615
0,1,0,0,-0.6283446565089229,1,2,1,0,0,2,0,0,0,0,1,1,0.5934014746682683,-0.35879590048673204,0,1,-0.35984489490091665
0,0,1,1,0.10504664646466222,1,0,2,1,1,1,1,1,1,2,1,3,-1.494098368940895,-0.6811715812355281,0,2,-0.46687800711491045
0,0,0,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,1,1,3,-1.5157046571311175,-0.9359132235844468,0,0,-0.13521931434885417
1,0,0,0,0.5532302205040753,1,2,1,0,2,2,0,2,0,1,1,1,1.0005969059455335,0.9439865652079716,0,3,-0.4864104744293757
0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.3008855730160285,-0.7818064420249087,1,0,-0.03923609499942799
0,0,0,0,-1.2395040756535771,1,2,1,0,0,2,0,0,0,0,0,3,0.525258565760644,-0.9386265264948136,1,0,1.308530314738475
1,0,1,1,1.4495973685829016,1,2,0,0,2,2,2,0,2,1,1,0,0.36570443758669524,1.3282608473103412,1,5,-0.5124134026791775
0,0,0,0,0.4309983366751445,1,2,1,0,2,2,0,2,2,2,1,2,1.323029206630388,1.0926226222002662,1,3,-0.48451762214568744
0,0,0,0,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,1,2,0.776223913200918,1.7052555362385555,0,5,-0.512343845851373
0,0,0,0,0.1457906077409725,1,0,1,0,2,0,0,2,2,0,1,1,0.9972728616085759,0.5657565513774765,0,2,-0.4677236971059128
1,0,1,0,1.24587756220135,1,2,1,0,2,2,0,2,2,0,1,2,1.2831406745869012,1.9057972984999014,1,5,-0.507524477056575
0,1,0,0,-0.01718523736426863,1,0,0,0,2,0,2,0,0,0,0,0,-0.3373309396797665,-0.19994635367736566,0,2,-0.45582293147975417
0,0,1,0,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,1,0.6964468491139434,1.7384990117338641,0,5,-0.5143810851205387
0,0,1,1,1.368109446030281,1,2,0,2,2,2,0,0,0,0,1,0,0.08814673545076371,0.9817963309670681,0,5,-0.5100765732069403
1,0,0,0,1.24587756220135,1,0,2,1,1,1,1,1,1,1,0,3,-1.472492080750673,-0.4214004017844659,0,5,-0.508376386905586
0,0,0,1,0.3495104141225239,1,0,2,1,1,1,1,1,1,1,1,1,-1.4808021915930663,-0.6257363762456742,0,3,-0.4793705039433256
0,1,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.24271479711927632,-0.9755539173237097,0,0,3.0295361803066427
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,2,2,0,1,2,0.8510149107824564,-0.93315580192757,1,0,1.3823145617652055
0,0,1,0,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,0,0,-1.5073945462887242,-0.43227567279918855,0,5,-0.5102474301288034
0,0,0,0,-0.38388088885106114,0,1,0,0,0,0,0,2,2,0,1,2,-0.6597632403646212,-0.5675658089721984,0,1,-0.4004295694425647
0,1,1,0,1.2866215234776603,1,0,1,2,2,2,0,0,2,1,0,0,1.070401837021636,1.829868935756138,0,5,-0.509623754541252
1,0,1,1,0.18653456901728277,1,2,0,2,0,2,2,0,0,2,1,1,-0.06642132621774938,-0.0020075974601117875,0,3,-0.4641988300535826
1,0,0,1,-0.6283446565089229,1,0,0,0,0,0,0,0,0,1,0,3,-0.6713973955439717,-0.706738394838091,0,1,-0.32641807297693215
0,1,0,0,-1.0357842692720256,1,0,1,0,0,0,0,2,2,0,1,2,0.8094643565704907,-0.7539675129770792,0,0,5.048017415740634e-05
1,0,1,1,-1.1580161531009565,1,2,1,0,2,2,0,0,0,0,1,0,0.6648684279128493,-0.8432859152866368,1,0,0.2640835394821355
0,1,0,0,-0.46536881140368175,0,1,0,2,0,0,0,2,0,0,1,2,-0.761146592641818,-0.6367219441266719,1,1,-0.38305199116559374
0,0,0,0,-0.9135523854430948,1,0,1,0,0,0,0,0,2,0,1,0,0.5136244105812937,-0.6341189380825801,1,0,-0.21932707125624787
0,1,0,0,-0.6690886177852331,1,2,0,2,0,0,0,0,0,0,1,2,-0.3556131835330314,-0.6151478770832668,0,1,-0.34307479470397345
1,0,1,0,1.2866215234776603,1,2,1,0,2,0,2,2,2,2,1,2,1.3446354948206103,2.0030350158080097,0,5,-0.5083792643055096
1,1,1,0,-0.22090504374582004,0,1,0,2,0,0,0,0,0,0,0,1,-1.1317775362125533,-0.6521635054051829,1,2,-0.4255737174594655
1,0,1,1,0.3902543753988342,1,2,1,2,0,0,0,2,2,1,0,2,1.0737258813585928,0.764776216884226,0,3,-0.476512237858582
1,0,0,1,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,3,-1.4824642137615447,-0.970414083355291,0,0,0.3039531361663006
0,0,0,0,0.3495104141225239,1,0,1,0,2,0,2,2,2,2,1,0,1.1302346350868666,0.7393638188944482,0,3,-0.4736670514762221
1,0,1,0,1.0421577558197987,1,0,0,0,0,2,0,0,0,1,0,1,-0.48192686833740767,0.2626166441070539,0,4,-0.5009258791010004
0,0,0,0,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,1,3,-1.4708300585821945,-0.5901325478120792,0,3,-0.48547920736030264
1,0,0,0,-0.5876006952326126,1,0,1,0,0,0,2,0,0,0,1,0,0.3690284819236528,-0.40159108460146203,0,1,-0.36329279005627946
1,0,0,0,-1.1172721918246462,1,0,1,0,0,2,0,2,2,0,0,0,1.0537816153368496,-0.7900566476222846,1,0,0.14789730143979563
1,0,1,0,-0.38388088885106114,1,0,0,2,0,0,0,0,2,0,1,0,-0.1611565898210313,-0.3870539576264068,0,1,-0.40931524449616463
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5173666792995961,-0.998914793600771,0,0,2.898543327728869
1,0,1,0,1.5718292524118322,1,2,1,0,0,2,0,2,2,1,1,1,1.1252485685814309,2.064558607816248,0,5,-0.5129582210817479
1,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,1.5889527535869692,2.5780125796999878,0,5,-0.5140953982350623
1,0,1,1,0.02355872391204165,1,0,2,1,1,1,1,1,1,1,0,3,-1.4691680364137156,-0.7028338857719533,0,2,-0.4559845890147525
1,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,0,0,1,2,0.6931228047769863,-0.9272880086417358,1,0,1.1455884887270882
